DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2002,38527.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2003,39631.35,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2004,41428.01,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2005,42495.87,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2006,43713.29,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2007,44765.75,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2008,46826.33,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2009,48690.76,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2010,49818.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2011,51136.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2012,52697.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2013,53346.85,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2014,53685.01,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2015,54032.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2016,55257.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2017,56606.48,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2018,58625.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2019,60544.62,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2020,61256.97,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2021,62327.17,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2022,66057.59,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2023,71232.23,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Belgium,2024,73736.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2008,10193.09,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2009,11544.55,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2010,12526.28,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2011,13285.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2012,14075.71,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2013,14856.47,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2014,15778.34,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2015,16973.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2016,18341.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2017,20077.22,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2018,21306.86,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2019,23833.45,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2020,25866.52,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2021,29167.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2022,33519.23,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2023,38687.26,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Bulgaria,2024,43316.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2000,117070.34,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2001,120038.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2002,122553.09,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2003,124581.98,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2004,126641.18,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2005,127964.86,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2006,130166.20,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2007,133826.69,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2008,134991.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2009,135957.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2010,137737.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2011,138944.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2012,144952.73,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2013,146460.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2014,141359.55,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2015,140988.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2016,144700.94,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2017,145208.22,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2018,146712.63,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2019,148914.31,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2020,151058.70,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2021,155961.36,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2022,154307.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2023,156160.16,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Switzerland,2024,159719.03,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2005,30733.59,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2006,32775.54,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2007,34985.49,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2014,38192.93,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2017,39062.44,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2018,40053.77,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2019,40565.51,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2020,40113.60,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2021,40918.05,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2022,44012.72,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2023,46953.50,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Cyprus,2024,48460.01,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2000,249458.80,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2001,269870.41,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2002,288116.59,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2003,300722.19,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2004,318848.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2005,332806.00,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2006,362467.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2007,386632.88,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2008,416394.25,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2009,435653.66,,
ESTAT:EARN_NT_NET(1.0),09/02/26 23:00:00,Annual,National currency,Net earning,"Two-earner couple without children, both earning 100% of the average earning",Czechia,2010,446665.25,,
