DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1990,8527039,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1991,8590630,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1992,8644120,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1993,8692013,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1994,8745109,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1995,8816381,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1996,8837496,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1997,8844499,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1998,8847625,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,1999,8854322,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2000,8861426,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2001,8882792,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2002,8909128,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2003,8940788,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2004,8975670,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2005,9011392,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2006,9047752,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2007,9113257,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2008,9182927,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2009,9256347,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2010,9340682,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2011,9415570,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2012,9482855,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2013,9555893,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2014,9644864,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2015,9747355,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2016,9851017,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2017,9995153,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2018,10120242,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2019,10230185,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2020,10327589,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2021,10379295,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2022,10452326,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2023,10521556,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2024,10551707,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Sweden,2025,10587710,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1990,1996377,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1991,1999945,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1992,1998912,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1993,1994084,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1994,1989408,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1995,1989477,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1996,1990266,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1997,1986989,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1998,1984923,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,1999,1978334,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2000,1987755,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2001,1990094,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2002,1994026,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2003,1995033,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2004,1996433,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2005,1997590,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2006,2003358,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2007,2010377,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2008,2010269,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2009,2032362,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2010,2046976,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2011,2050189,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2012,2055496,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2013,2058821,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2014,2061085,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2015,2062874,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2016,2064188,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2017,2065895,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2018,2066880,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2019,2080908,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2020,2095861,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2021,2108977,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2022,2107180,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2023,2116972,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2024,2123949,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovenia,2025,2130850,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1990,5287663,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1991,5310711,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1992,5295877,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1993,5314155,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1994,5336455,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1995,5356207,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1996,5367790,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1997,5378932,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1998,5387650,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,1999,5393382,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2000,5398657,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2001,5378783,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2002,5378951,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2003,5374873,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2004,5371875,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2005,5372685,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2006,5372928,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2007,5373180,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2008,5376064,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2009,5382401,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2010,5390410,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2011,5392446,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2012,5404322,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2013,5410836,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2014,5415949,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2015,5421349,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2016,5426252,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2017,5435343,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2018,5443120,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2019,5450421,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2020,5457873,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2021,5459781,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2022,5434712,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2023,5428792,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2024,5424687,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Slovakia,2025,5419451,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2004,29241,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2005,29673,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2006,29999,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2007,30368,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2008,32054,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2009,31269,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2011,31863,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2012,33376,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2013,33562,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,San Marino,2018,34453,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1990,55494711,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1991,56714051,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1992,57835076,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1993,58958565,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1994,60079060,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1995,61203584,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1996,62337617,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1997,63484661,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1998,64641675,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,1999,65786563,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2000,66889425,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2001,64729501,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2002,65603160,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2003,66401851,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2004,67187251,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2005,68010221,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2006,68860539,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2007,69729967,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2008,70586256,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2009,71517100,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2010,72561312,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2011,73722988,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2012,74724269,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2013,75627384,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2014,76667864,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2015,77695904,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2016,78741053,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2017,79814871,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2018,80810525,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2019,82003882,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2020,83154997,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2021,83614362,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2022,84680273,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2023,85279553,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2024,85372377,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Türkiye,2025,85664944,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2000,49114950,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2001,48663609,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2002,48240902,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2003,47823108,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2004,47442079,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2005,47100462,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2006,46749170,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2007,46465691,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2008,46192309,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2009,45963359,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2010,45782592,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2011,45598179,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2012,45453282,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2013,45372692,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2014,45245894,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2015,42759661,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2016,42590879,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2017,42414905,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2018,42216766,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2019,41983564,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2020,41732779,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2021,41418717,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Ukraine,2022,40997698,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1990,57156972,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1991,57338199,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1992,57511594,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1993,57649210,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1994,57788017,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1995,57943472,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1996,58094587,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1997,58239312,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1998,58394596,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,1999,58579685,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2000,58785246,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2001,58999781,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2002,59239564,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2003,59501394,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2004,59793759,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2005,60182050,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2006,60620361,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2007,61073279,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2008,61571647,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2009,62042343,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2010,62510197,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2011,63022532,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2012,63495088,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2013,63905342,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2014,64351203,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2015,64853393,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2016,65379044,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2017,65844142,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2018,66273576,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2019,66647112,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,United Kingdom,2020,67025542,p,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2003,1985000,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2004,2016000,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2005,2041000,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2006,2100000,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2007,2126708,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2008,2153139,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2009,2180686,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2010,2208107,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2011,1794180,b,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2016,1771604,p,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2017,1783531,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2018,1798506,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2019,1795666,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2020,1782115,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2021,1798186,,
ESTAT:DEMO_PJAN(1.0),13/02/26 11:00:00,Annual,Number,Total,Total,Kosovo*,2022,1773971,,
