DATAFLOW,LAST UPDATE,freq,unit,tra_meas,tra_cov,aircraft,rep_airp,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2020-08,32872,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2020-09,26349,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2020-10,16810,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2020-11,6350,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2020-12,8457,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-01,5791,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-02,2077,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-03,3200,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-04,3811,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-05,5141,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-06,19258,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-07,39245,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-08,47365,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-09,35954,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-10,36436,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-11,27376,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2021-12,28521,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-01,19403,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-02,25783,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-03,39567,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-04,45716,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-05,56816,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-06,75182,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-07,89629,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-08,85855,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-09,80854,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-10,58820,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-11,51975,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2022-12,53616,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-01,53566,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-02,51599,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-03,59201,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-04,61932,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-05,71369,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-06,95400,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-07,110839,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-08,111587,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-09,104635,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-10,83637,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-11,57080,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2023-12,55512,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-01,53077,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-02,52619,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-03,61749,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-04,71503,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-05,89236,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-06,111912,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-07,127146,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-08,130474,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-09,121442,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-10,84869,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-11,67283,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2024-12,68682,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-01,63177,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-02,64194,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-03,80532,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-04,91624,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-05,116486,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-06,141282,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-07,154315,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-08,152392,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-09,136266,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,RZESZOW/JASIONKA airport,2025-10,96686,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-01,14859,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-02,12583,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-03,18229,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-04,18847,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-05,19025,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-06,19637,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-07,24724,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-08,26683,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-09,24550,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-10,23003,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-11,19445,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2011-12,22848,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-01,18138,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-02,16777,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-03,19390,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-04,23477,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-05,39035,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-06,49235,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-07,50711,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-08,33161,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-09,29945,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-10,29021,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-11,19738,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2012-12,18963,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-01,18870,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-02,16761,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-03,22730,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-04,27111,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-05,31811,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-06,30303,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-07,36826,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-08,40328,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-09,30199,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-10,26170,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-11,20043,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2013-12,18784,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-01,17251,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-02,18152,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-03,18602,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-04,22498,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-05,25772,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-06,27369,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-07,32630,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-08,32240,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-09,28960,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-10,21588,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-11,20297,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2014-12,20773,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-01,22436,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-02,21824,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-03,24786,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-04,28420,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-05,37515,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-06,40340,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-07,45114,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-08,47114,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-09,42117,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-10,38950,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-11,28294,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2015-12,28093,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-01,28826,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-02,29732,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-03,34912,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-04,39665,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-05,39582,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-06,45347,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-07,46752,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-08,44789,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-09,43568,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-10,38424,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-11,33438,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2016-12,34107,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-01,34050,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-02,33666,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-03,38936,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-04,39169,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-05,63312,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-06,54707,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-07,59298,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-08,58779,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-09,54683,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-10,54296,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-11,45564,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2017-12,41982,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-01,42070,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-02,39359,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-03,43158,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-04,48735,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-05,53050,,
ESTAT:AVIA_TF_ACA(1.0),25/02/26 23:00:00,Monthly,Passenger,Passengers on board,Total transport,Total,SZCZECIN/GOLENIOW airport,2018-06,56582,,
